"""ID"";""CategoryDrivingLicence"";""AgeDrivingLicenseHolder"";""Region"";""Periods"";""PeopleWithADrivingLicence_1"""
"""8096"";""A028203"";""71300"";""PV20  "";""2019JJ00"";""    2331"""
"""8097"";""A028203"";""71300"";""PV20  "";""2020JJ00"";""    2020"""
"""8098"";""A028203"";""71300"";""PV20  "";""2021JJ00"";""    1876"""
"""8099"";""A028203"";""71300"";""PV20  "";""2022JJ00"";""    1801"""
"""8100"";""A028203"";""71300"";""PV21  "";""2014JJ00"";""    3612"""
"""8101"";""A028203"";""71300"";""PV21  "";""2015JJ00"";""    3662"""
"""8102"";""A028203"";""71300"";""PV21  "";""2016JJ00"";""    3778"""
"""8103"";""A028203"";""71300"";""PV21  "";""2017JJ00"";""    3745"""
"""8104"";""A028203"";""71300"";""PV21  "";""2018JJ00"";""    3457"""
"""8105"";""A028203"";""71300"";""PV21  "";""2019JJ00"";""    3201"""
"""8106"";""A028203"";""71300"";""PV21  "";""2020JJ00"";""    2894"""
"""8107"";""A028203"";""71300"";""PV21  "";""2021JJ00"";""    2804"""
"""8108"";""A028203"";""71300"";""PV21  "";""2022JJ00"";""    2753"""
"""8109"";""A028203"";""71300"";""PV22  "";""2014JJ00"";""    2871"""
"""8110"";""A028203"";""71300"";""PV22  "";""2015JJ00"";""    2914"""
"""8111"";""A028203"";""71300"";""PV22  "";""2016JJ00"";""    3070"""
"""8112"";""A028203"";""71300"";""PV22  "";""2017JJ00"";""    3068"""
"""8113"";""A028203"";""71300"";""PV22  "";""2018JJ00"";""    2820"""
"""8114"";""A028203"";""71300"";""PV22  "";""2019JJ00"";""    2696"""
"""8115"";""A028203"";""71300"";""PV22  "";""2020JJ00"";""    2378"""
"""8116"";""A028203"";""71300"";""PV22  "";""2021JJ00"";""    2274"""
"""8117"";""A028203"";""71300"";""PV22  "";""2022JJ00"";""    2197"""
"""8118"";""A028203"";""71300"";""PV23  "";""2014JJ00"";""    5441"""
"""8119"";""A028203"";""71300"";""PV23  "";""2015JJ00"";""    5510"""
"""8120"";""A028203"";""71300"";""PV23  "";""2016JJ00"";""    5687"""
"""8121"";""A028203"";""71300"";""PV23  "";""2017JJ00"";""    5539"""
"""8122"";""A028203"";""71300"";""PV23  "";""2018JJ00"";""    5047"""
"""8123"";""A028203"";""71300"";""PV23  "";""2019JJ00"";""    4730"""
"""8124"";""A028203"";""71300"";""PV23  "";""2020JJ00"";""    4266"""
"""8125"";""A028203"";""71300"";""PV23  "";""2021JJ00"";""    4071"""
"""8126"";""A028203"";""71300"";""PV23  "";""2022JJ00"";""    3983"""
"""8127"";""A028203"";""71300"";""PV24  "";""2014JJ00"";""    1550"""
"""8128"";""A028203"";""71300"";""PV24  "";""2015JJ00"";""    1638"""
"""8129"";""A028203"";""71300"";""PV24  "";""2016JJ00"";""    1731"""
"""8130"";""A028203"";""71300"";""PV24  "";""2017JJ00"";""    1734"""
"""8131"";""A028203"";""71300"";""PV24  "";""2018JJ00"";""    1596"""
"""8132"";""A028203"";""71300"";""PV24  "";""2019JJ00"";""    1498"""
"""8133"";""A028203"";""71300"";""PV24  "";""2020JJ00"";""    1327"""
"""8134"";""A028203"";""71300"";""PV24  "";""2021JJ00"";""    1224"""
"""8135"";""A028203"";""71300"";""PV24  "";""2022JJ00"";""    1194"""
"""8136"";""A028203"";""71300"";""PV25  "";""2014JJ00"";""   10198"""
"""8137"";""A028203"";""71300"";""PV25  "";""2015JJ00"";""   10581"""
"""8138"";""A028203"";""71300"";""PV25  "";""2016JJ00"";""   10882"""
"""8139"";""A028203"";""71300"";""PV25  "";""2017JJ00"";""   10622"""
"""8140"";""A028203"";""71300"";""PV25  "";""2018JJ00"";""    9974"""
"""8141"";""A028203"";""71300"";""PV25  "";""2019JJ00"";""    9503"""
"""8142"";""A028203"";""71300"";""PV25  "";""2020JJ00"";""    8556"""
"""8143"";""A028203"";""71300"";""PV25  "";""2021JJ00"";""    8300"""
"""8144"";""A028203"";""71300"";""PV25  "";""2022JJ00"";""    8145"""
"""8145"";""A028203"";""71300"";""PV26  "";""2014JJ00"";""    4712"""
"""8146"";""A028203"";""71300"";""PV26  "";""2015JJ00"";""    4815"""
"""8147"";""A028203"";""71300"";""PV26  "";""2016JJ00"";""    4815"""
"""8148"";""A028203"";""71300"";""PV26  "";""2017JJ00"";""    4720"""
"""8149"";""A028203"";""71300"";""PV26  "";""2018JJ00"";""    4327"""
"""8150"";""A028203"";""71300"";""PV26  "";""2019JJ00"";""    4180"""
"""8151"";""A028203"";""71300"";""PV26  "";""2020JJ00"";""    3892"""
"""8152"";""A028203"";""71300"";""PV26  "";""2021JJ00"";""    3782"""
"""8153"";""A028203"";""71300"";""PV26  "";""2022JJ00"";""    3718"""
"""8154"";""A028203"";""71300"";""PV27  "";""2014JJ00"";""    9811"""
"""8155"";""A028203"";""71300"";""PV27  "";""2015JJ00"";""   10063"""
"""8156"";""A028203"";""71300"";""PV27  "";""2016JJ00"";""   10143"""
"""8157"";""A028203"";""71300"";""PV27  "";""2017JJ00"";""    9723"""
"""8158"";""A028203"";""71300"";""PV27  "";""2018JJ00"";""    9077"""
"""8159"";""A028203"";""71300"";""PV27  "";""2019JJ00"";""    8545"""
"""8160"";""A028203"";""71300"";""PV27  "";""2020JJ00"";""    7640"""
"""8161"";""A028203"";""71300"";""PV27  "";""2021JJ00"";""    7413"""
"""8162"";""A028203"";""71300"";""PV27  "";""2022JJ00"";""    7221"""
"""8163"";""A028203"";""71300"";""PV28  "";""2014JJ00"";""   14158"""
"""8164"";""A028203"";""71300"";""PV28  "";""2015JJ00"";""   14363"""
"""8165"";""A028203"";""71300"";""PV28  "";""2016JJ00"";""   14496"""
"""8166"";""A028203"";""71300"";""PV28  "";""2017JJ00"";""   14005"""
"""8167"";""A028203"";""71300"";""PV28  "";""2018JJ00"";""   12817"""
"""8168"";""A028203"";""71300"";""PV28  "";""2019JJ00"";""   11978"""
"""8169"";""A028203"";""71300"";""PV28  "";""2020JJ00"";""   10549"""
"""8170"";""A028203"";""71300"";""PV28  "";""2021JJ00"";""   10125"""
"""8171"";""A028203"";""71300"";""PV28  "";""2022JJ00"";""    9867"""
"""8172"";""A028203"";""71300"";""PV29  "";""2014JJ00"";""    2268"""
"""8173"";""A028203"";""71300"";""PV29  "";""2015JJ00"";""    2272"""
"""8174"";""A028203"";""71300"";""PV29  "";""2016JJ00"";""    2338"""
"""8175"";""A028203"";""71300"";""PV29  "";""2017JJ00"";""    2255"""
"""8176"";""A028203"";""71300"";""PV29  "";""2018JJ00"";""    2136"""
"""8177"";""A028203"";""71300"";""PV29  "";""2019JJ00"";""    1984"""
"""8178"";""A028203"";""71300"";""PV29  "";""2020JJ00"";""    1748"""
"""8179"";""A028203"";""71300"";""PV29  "";""2021JJ00"";""    1669"""
"""8180"";""A028203"";""71300"";""PV29  "";""2022JJ00"";""    1623"""
"""8181"";""A028203"";""71300"";""PV30  "";""2014JJ00"";""   12704"""
"""8182"";""A028203"";""71300"";""PV30  "";""2015JJ00"";""   12844"""
"""8183"";""A028203"";""71300"";""PV30  "";""2016JJ00"";""   13249"""
"""8184"";""A028203"";""71300"";""PV30  "";""2017JJ00"";""   12985"""
"""8185"";""A028203"";""71300"";""PV30  "";""2018JJ00"";""   12053"""
"""8186"";""A028203"";""71300"";""PV30  "";""2019JJ00"";""   11396"""
"""8187"";""A028203"";""71300"";""PV30  "";""2020JJ00"";""   10241"""
"""8188"";""A028203"";""71300"";""PV30  "";""2021JJ00"";""    9881"""
"""8189"";""A028203"";""71300"";""PV30  "";""2022JJ00"";""    9714"""
"""8190"";""A028203"";""71300"";""PV31  "";""2014JJ00"";""    5997"""
"""8191"";""A028203"";""71300"";""PV31  "";""2015JJ00"";""    6003"""
"""8192"";""A028203"";""71300"";""PV31  "";""2016JJ00"";""    6130"""
"""8193"";""A028203"";""71300"";""PV31  "";""2017JJ00"";""    5804"""
"""8194"";""A028203"";""71300"";""PV31  "";""2018JJ00"";""    5307"""
"""8195"";""A028203"";""71300"";""PV31  "";""2019JJ00"";""    4962"""
"""8196"";""A028203"";""71300"";""PV31  "";""2020JJ00"";""    4502"""
"""8197"";""A028203"";""71300"";""PV31  "";""2021JJ00"";""    4380"""
"""8198"";""A028203"";""71300"";""PV31  "";""2022JJ00"";""    4343"""
"""8199"";""A028203"";""71300"";""PV99  "";""2014JJ00"";""     134"""
"""8200"";""A028203"";""71300"";""PV99  "";""2015JJ00"";""     142"""
"""8201"";""A028203"";""71300"";""PV99  "";""2016JJ00"";""     166"""
"""8202"";""A028203"";""71300"";""PV99  "";""2017JJ00"";""     173"""
"""8203"";""A028203"";""71300"";""PV99  "";""2018JJ00"";""     148"""
"""8204"";""A028203"";""71300"";""PV99  "";""2019JJ00"";""     135"""
"""8205"";""A028203"";""71300"";""PV99  "";""2020JJ00"";""     122"""
"""8206"";""A028203"";""71300"";""PV99  "";""2021JJ00"";""     123"""
"""8207"";""A028203"";""71300"";""PV99  "";""2022JJ00"";""     115"""
"""8208"";""A028203"";""71400"";""NL01  "";""2014JJ00"";""   55726"""
"""8209"";""A028203"";""71400"";""NL01  "";""2015JJ00"";""   57688"""
"""8210"";""A028203"";""71400"";""NL01  "";""2016JJ00"";""   61947"""
"""8211"";""A028203"";""71400"";""NL01  "";""2017JJ00"";""   59857"""
"""8212"";""A028203"";""71400"";""NL01  "";""2018JJ00"";""   54805"""
"""8213"";""A028203"";""71400"";""NL01  "";""2019JJ00"";""   51642"""
"""8214"";""A028203"";""71400"";""NL01  "";""2020JJ00"";""   48960"""
"""8215"";""A028203"";""71400"";""NL01  "";""2021JJ00"";""   45874"""
"""8216"";""A028203"";""71400"";""NL01  "";""2022JJ00"";""   46387"""
"""8217"";""A028203"";""71400"";""LD01  "";""2014JJ00"";""    7165"""
"""8218"";""A028203"";""71400"";""LD01  "";""2015JJ00"";""    7179"""
"""8219"";""A028203"";""71400"";""LD01  "";""2016JJ00"";""    7613"""
"""8220"";""A028203"";""71400"";""LD01  "";""2017JJ00"";""    7362"""
"""8221"";""A028203"";""71400"";""LD01  "";""2018JJ00"";""    6745"""
"""8222"";""A028203"";""71400"";""LD01  "";""2019JJ00"";""    6395"""
"""8223"";""A028203"";""71400"";""LD01  "";""2020JJ00"";""    6037"""
"""8224"";""A028203"";""71400"";""LD01  "";""2021JJ00"";""    5733"""
"""8225"";""A028203"";""71400"";""LD01  "";""2022JJ00"";""    5841"""
"""8226"";""A028203"";""71400"";""LD02  "";""2014JJ00"";""   12442"""
"""8227"";""A028203"";""71400"";""LD02  "";""2015JJ00"";""   12785"""
"""8228"";""A028203"";""71400"";""LD02  "";""2016JJ00"";""   13700"""
"""8229"";""A028203"";""71400"";""LD02  "";""2017JJ00"";""   13309"""
"""8230"";""A028203"";""71400"";""LD02  "";""2018JJ00"";""   12344"""
"""8231"";""A028203"";""71400"";""LD02  "";""2019JJ00"";""   11771"""
"""8232"";""A028203"";""71400"";""LD02  "";""2020JJ00"";""   11242"""
"""8233"";""A028203"";""71400"";""LD02  "";""2021JJ00"";""   10662"""
"""8234"";""A028203"";""71400"";""LD02  "";""2022JJ00"";""   10891"""
"""8235"";""A028203"";""71400"";""LD03  "";""2014JJ00"";""   23202"""
"""8236"";""A028203"";""71400"";""LD03  "";""2015JJ00"";""   24032"""
"""8237"";""A028203"";""71400"";""LD03  "";""2016JJ00"";""   25957"""
"""8238"";""A028203"";""71400"";""LD03  "";""2017JJ00"";""   24610"""
"""8239"";""A028203"";""71400"";""LD03  "";""2018JJ00"";""   22215"""
"""8240"";""A028203"";""71400"";""LD03  "";""2019JJ00"";""   20691"""
"""8241"";""A028203"";""71400"";""LD03  "";""2020JJ00"";""   19624"""
"""8242"";""A028203"";""71400"";""LD03  "";""2021JJ00"";""   18192"""
"""8243"";""A028203"";""71400"";""LD03  "";""2022JJ00"";""   18309"""
"""8244"";""A028203"";""71400"";""LD04  "";""2014JJ00"";""   12856"""
"""8245"";""A028203"";""71400"";""LD04  "";""2015JJ00"";""   13615"""
"""8246"";""A028203"";""71400"";""LD04  "";""2016JJ00"";""   14600"""
"""8247"";""A028203"";""71400"";""LD04  "";""2017JJ00"";""   14484"""
"""8248"";""A028203"";""71400"";""LD04  "";""2018JJ00"";""   13412"""
"""8249"";""A028203"";""71400"";""LD04  "";""2019JJ00"";""   12680"""
"""8250"";""A028203"";""71400"";""LD04  "";""2020JJ00"";""   11967"""
"""8251"";""A028203"";""71400"";""LD04  "";""2021JJ00"";""   11178"""
"""8252"";""A028203"";""71400"";""LD04  "";""2022JJ00"";""   11250"""
"""8253"";""A028203"";""71400"";""LD99  "";""2014JJ00"";""      61"""
"""8254"";""A028203"";""71400"";""LD99  "";""2015JJ00"";""      77"""
"""8255"";""A028203"";""71400"";""LD99  "";""2016JJ00"";""      77"""
"""8256"";""A028203"";""71400"";""LD99  "";""2017JJ00"";""      92"""
"""8257"";""A028203"";""71400"";""LD99  "";""2018JJ00"";""      89"""
"""8258"";""A028203"";""71400"";""LD99  "";""2019JJ00"";""     105"""
"""8259"";""A028203"";""71400"";""LD99  "";""2020JJ00"";""      90"""
"""8260"";""A028203"";""71400"";""LD99  "";""2021JJ00"";""     109"""
"""8261"";""A028203"";""71400"";""LD99  "";""2022JJ00"";""      96"""
"""8262"";""A028203"";""71400"";""PV20  "";""2014JJ00"";""    2127"""
"""8263"";""A028203"";""71400"";""PV20  "";""2015JJ00"";""    2020"""
"""8264"";""A028203"";""71400"";""PV20  "";""2016JJ00"";""    2179"""
"""8265"";""A028203"";""71400"";""PV20  "";""2017JJ00"";""    2124"""
"""8266"";""A028203"";""71400"";""PV20  "";""2018JJ00"";""    1950"""
"""8267"";""A028203"";""71400"";""PV20  "";""2019JJ00"";""    1865"""
"""8268"";""A028203"";""71400"";""PV20  "";""2020JJ00"";""    1737"""
"""8269"";""A028203"";""71400"";""PV20  "";""2021JJ00"";""    1612"""
"""8270"";""A028203"";""71400"";""PV20  "";""2022JJ00"";""    1642"""
"""8271"";""A028203"";""71400"";""PV21  "";""2014JJ00"";""    2855"""
"""8272"";""A028203"";""71400"";""PV21  "";""2015JJ00"";""    2904"""
"""8273"";""A028203"";""71400"";""PV21  "";""2016JJ00"";""    3060"""
"""8274"";""A028203"";""71400"";""PV21  "";""2017JJ00"";""    2923"""
"""8275"";""A028203"";""71400"";""PV21  "";""2018JJ00"";""    2692"""
"""8276"";""A028203"";""71400"";""PV21  "";""2019JJ00"";""    2553"""
"""8277"";""A028203"";""71400"";""PV21  "";""2020JJ00"";""    2400"""
"""8278"";""A028203"";""71400"";""PV21  "";""2021JJ00"";""    2281"""
"""8279"";""A028203"";""71400"";""PV21  "";""2022JJ00"";""    2308"""
"""8280"";""A028203"";""71400"";""PV22  "";""2014JJ00"";""    2183"""
"""8281"";""A028203"";""71400"";""PV22  "";""2015JJ00"";""    2255"""
"""8282"";""A028203"";""71400"";""PV22  "";""2016JJ00"";""    2374"""
"""8283"";""A028203"";""71400"";""PV22  "";""2017JJ00"";""    2315"""
"""8284"";""A028203"";""71400"";""PV22  "";""2018JJ00"";""    2103"""
"""8285"";""A028203"";""71400"";""PV22  "";""2019JJ00"";""    1977"""
"""8286"";""A028203"";""71400"";""PV22  "";""2020JJ00"";""    1900"""
"""8287"";""A028203"";""71400"";""PV22  "";""2021JJ00"";""    1840"""
"""8288"";""A028203"";""71400"";""PV22  "";""2022JJ00"";""    1891"""
"""8289"";""A028203"";""71400"";""PV23  "";""2014JJ00"";""    3909"""
"""8290"";""A028203"";""71400"";""PV23  "";""2015JJ00"";""    3947"""
"""8291"";""A028203"";""71400"";""PV23  "";""2016JJ00"";""    4243"""
"""8292"";""A028203"";""71400"";""PV23  "";""2017JJ00"";""    4115"""
"""8293"";""A028203"";""71400"";""PV23  "";""2018JJ00"";""    3786"""
"""8294"";""A028203"";""71400"";""PV23  "";""2019JJ00"";""    3563"""
"""8295"";""A028203"";""71400"";""PV23  "";""2020JJ00"";""    3379"""
"""8296"";""A028203"";""71400"";""PV23  "";""2021JJ00"";""    3244"""
"""8297"";""A028203"";""71400"";""PV23  "";""2022JJ00"";""    3280"""
"""8298"";""A028203"";""71400"";""PV24  "";""2014JJ00"";""     992"""
"""8299"";""A028203"";""71400"";""PV24  "";""2015JJ00"";""    1015"""
"""8300"";""A028203"";""71400"";""PV24  "";""2016JJ00"";""    1085"""
"""8301"";""A028203"";""71400"";""PV24  "";""2017JJ00"";""    1084"""
"""8302"";""A028203"";""71400"";""PV24  "";""2018JJ00"";""    1068"""
"""8303"";""A028203"";""71400"";""PV24  "";""2019JJ00"";""    1059"""
"""8304"";""A028203"";""71400"";""PV24  "";""2020JJ00"";""    1047"""
"""8305"";""A028203"";""71400"";""PV24  "";""2021JJ00"";""    1031"""
"""8306"";""A028203"";""71400"";""PV24  "";""2022JJ00"";""    1046"""
"""8307"";""A028203"";""71400"";""PV25  "";""2014JJ00"";""    7541"""
"""8308"";""A028203"";""71400"";""PV25  "";""2015JJ00"";""    7823"""
"""8309"";""A028203"";""71400"";""PV25  "";""2016JJ00"";""    8372"""
"""8310"";""A028203"";""71400"";""PV25  "";""2017JJ00"";""    8110"""
"""8311"";""A028203"";""71400"";""PV25  "";""2018JJ00"";""    7490"""
"""8312"";""A028203"";""71400"";""PV25  "";""2019JJ00"";""    7149"""
"""8313"";""A028203"";""71400"";""PV25  "";""2020JJ00"";""    6816"""
"""8314"";""A028203"";""71400"";""PV25  "";""2021JJ00"";""    6387"""
"""8315"";""A028203"";""71400"";""PV25  "";""2022JJ00"";""    6565"""
"""8316"";""A028203"";""71400"";""PV26  "";""2014JJ00"";""    3362"""
"""8317"";""A028203"";""71400"";""PV26  "";""2015JJ00"";""    3525"""
"""8318"";""A028203"";""71400"";""PV26  "";""2016JJ00"";""    3867"""
"""8319"";""A028203"";""71400"";""PV26  "";""2017JJ00"";""    3655"""
"""8320"";""A028203"";""71400"";""PV26  "";""2018JJ00"";""    3395"""
"""8321"";""A028203"";""71400"";""PV26  "";""2019JJ00"";""    3160"""
"""8322"";""A028203"";""71400"";""PV26  "";""2020JJ00"";""    3180"""
"""8323"";""A028203"";""71400"";""PV26  "";""2021JJ00"";""    2968"""
"""8324"";""A028203"";""71400"";""PV26  "";""2022JJ00"";""    3026"""
"""8325"";""A028203"";""71400"";""PV27  "";""2014JJ00"";""    7535"""
"""8326"";""A028203"";""71400"";""PV27  "";""2015JJ00"";""    7767"""
"""8327"";""A028203"";""71400"";""PV27  "";""2016JJ00"";""    8329"""
"""8328"";""A028203"";""71400"";""PV27  "";""2017JJ00"";""    7972"""
"""8329"";""A028203"";""71400"";""PV27  "";""2018JJ00"";""    7137"""
"""8330"";""A028203"";""71400"";""PV27  "";""2019JJ00"";""    6663"""
"""8331"";""A028203"";""71400"";""PV27  "";""2020JJ00"";""    6304"""
"""8332"";""A028203"";""71400"";""PV27  "";""2021JJ00"";""    5856"""
"""8333"";""A028203"";""71400"";""PV27  "";""2022JJ00"";""    5813"""
"""8334"";""A028203"";""71400"";""PV28  "";""2014JJ00"";""   10661"""
"""8335"";""A028203"";""71400"";""PV28  "";""2015JJ00"";""   11012"""
"""8336"";""A028203"";""71400"";""PV28  "";""2016JJ00"";""   11949"""
"""8337"";""A028203"";""71400"";""PV28  "";""2017JJ00"";""   11206"""
"""8338"";""A028203"";""71400"";""PV28  "";""2018JJ00"";""   10090"""
"""8339"";""A028203"";""71400"";""PV28  "";""2019JJ00"";""    9381"""
"""8340"";""A028203"";""71400"";""PV28  "";""2020JJ00"";""    8671"""
"""8341"";""A028203"";""71400"";""PV28  "";""2021JJ00"";""    8006"""
"""8342"";""A028203"";""71400"";""PV28  "";""2022JJ00"";""    8069"""
"""8343"";""A028203"";""71400"";""PV29  "";""2014JJ00"";""    1644"""
"""8344"";""A028203"";""71400"";""PV29  "";""2015JJ00"";""    1728"""
"""8345"";""A028203"";""71400"";""PV29  "";""2016JJ00"";""    1812"""
"""8346"";""A028203"";""71400"";""PV29  "";""2017JJ00"";""    1777"""
"""8347"";""A028203"";""71400"";""PV29  "";""2018JJ00"";""    1593"""
"""8348"";""A028203"";""71400"";""PV29  "";""2019JJ00"";""    1487"""
"""8349"";""A028203"";""71400"";""PV29  "";""2020JJ00"";""    1469"""
"""8350"";""A028203"";""71400"";""PV29  "";""2021JJ00"";""    1362"""
"""8351"";""A028203"";""71400"";""PV29  "";""2022JJ00"";""    1401"""
"""8352"";""A028203"";""71400"";""PV30  "";""2014JJ00"";""    8812"""
"""8353"";""A028203"";""71400"";""PV30  "";""2015JJ00"";""    9404"""
"""8354"";""A028203"";""71400"";""PV30  "";""2016JJ00"";""   10032"""
"""8355"";""A028203"";""71400"";""PV30  "";""2017JJ00"";""    9876"""
"""8356"";""A028203"";""71400"";""PV30  "";""2018JJ00"";""    9137"""
"""8357"";""A028203"";""71400"";""PV30  "";""2019JJ00"";""    8675"""
"""8358"";""A028203"";""71400"";""PV30  "";""2020JJ00"";""    8206"""
"""8359"";""A028203"";""71400"";""PV30  "";""2021JJ00"";""    7691"""
"""8360"";""A028203"";""71400"";""PV30  "";""2022JJ00"";""    7857"""
"""8361"";""A028203"";""71400"";""PV31  "";""2014JJ00"";""    4044"""
"""8362"";""A028203"";""71400"";""PV31  "";""2015JJ00"";""    4211"""
"""8363"";""A028203"";""71400"";""PV31  "";""2016JJ00"";""    4568"""
"""8364"";""A028203"";""71400"";""PV31  "";""2017JJ00"";""    4608"""
"""8365"";""A028203"";""71400"";""PV31  "";""2018JJ00"";""    4275"""
"""8366"";""A028203"";""71400"";""PV31  "";""2019JJ00"";""    4005"""
"""8367"";""A028203"";""71400"";""PV31  "";""2020JJ00"";""    3761"""
"""8368"";""A028203"";""71400"";""PV31  "";""2021JJ00"";""    3487"""
"""8369"";""A028203"";""71400"";""PV31  "";""2022JJ00"";""    3393"""
"""8370"";""A028203"";""71400"";""PV99  "";""2014JJ00"";""      61"""
"""8371"";""A028203"";""71400"";""PV99  "";""2015JJ00"";""      77"""
"""8372"";""A028203"";""71400"";""PV99  "";""2016JJ00"";""      77"""
"""8373"";""A028203"";""71400"";""PV99  "";""2017JJ00"";""      92"""
"""8374"";""A028203"";""71400"";""PV99  "";""2018JJ00"";""      89"""
"""8375"";""A028203"";""71400"";""PV99  "";""2019JJ00"";""     105"""
"""8376"";""A028203"";""71400"";""PV99  "";""2020JJ00"";""      90"""
"""8377"";""A028203"";""71400"";""PV99  "";""2021JJ00"";""     109"""
"""8378"";""A028203"";""71400"";""PV99  "";""2022JJ00"";""      96"""
"""8379"";""A028203"";""71500"";""NL01  "";""2014JJ00"";""   20335"""
"""8380"";""A028203"";""71500"";""NL01  "";""2015JJ00"";""   18493"""
"""8381"";""A028203"";""71500"";""NL01  "";""2016JJ00"";""   17446"""
"""8382"";""A028203"";""71500"";""NL01  "";""2017JJ00"";""   18400"""
"""8383"";""A028203"";""71500"";""NL01  "";""2018JJ00"";""   19619"""
"""8384"";""A028203"";""71500"";""NL01  "";""2019JJ00"";""   20792"""
"""8385"";""A028203"";""71500"";""NL01  "";""2020JJ00"";""   22323"""
"""8386"";""A028203"";""71500"";""NL01  "";""2021JJ00"";""   23951"""
"""8387"";""A028203"";""71500"";""NL01  "";""2022JJ00"";""   24936"""
"""8388"";""A028203"";""71500"";""LD01  "";""2014JJ00"";""    2530"""
