"""ID"";""Population"";""Sex"";""PersonalCharacteristics"";""Margins"";""Periods"";""TrafficParticipation_1"";""UseOfPublicTransport_2"""
"""2798"";""A048709"";""4000   "";""2017560"";""MW00000"";""2020JJ00"";""    84.1"";""     3.5"""
"""2799"";""A048709"";""4000   "";""2017560"";""MW00000"";""2021JJ00"";""    87.5"";""     3.9"""
"""2800"";""A048709"";""4000   "";""2017560"";""MOG0095"";""2018JJ00"";""    90.3"";""     6.5"""
"""2801"";""A048709"";""4000   "";""2017560"";""MOG0095"";""2019JJ00"";""    87.8"";""     6.5"""
"""2802"";""A048709"";""4000   "";""2017560"";""MOG0095"";""2020JJ00"";""    83.1"";""     3.0"""
"""2803"";""A048709"";""4000   "";""2017560"";""MOG0095"";""2021JJ00"";""    86.5"";""     3.4"""
"""2804"";""A048709"";""4000   "";""2017560"";""MBG0095"";""2018JJ00"";""    92.2"";""     8.1"""
"""2805"";""A048709"";""4000   "";""2017560"";""MBG0095"";""2019JJ00"";""    90.2"";""     8.1"""
"""2806"";""A048709"";""4000   "";""2017560"";""MBG0095"";""2020JJ00"";""    85.1"";""     4.0"""
"""2807"";""A048709"";""4000   "";""2017560"";""MBG0095"";""2021JJ00"";""    88.4"";""     4.4"""
"""2808"";""A048709"";""4000   "";""2017565"";""MW00000"";""2018JJ00"";""    90.0"";""    12.8"""
"""2809"";""A048709"";""4000   "";""2017565"";""MW00000"";""2019JJ00"";""    89.3"";""    13.4"""
"""2810"";""A048709"";""4000   "";""2017565"";""MW00000"";""2020JJ00"";""    81.5"";""     5.9"""
"""2811"";""A048709"";""4000   "";""2017565"";""MW00000"";""2021JJ00"";""    84.3"";""     5.0"""
"""2812"";""A048709"";""4000   "";""2017565"";""MOG0095"";""2018JJ00"";""    88.9"";""    11.9"""
"""2813"";""A048709"";""4000   "";""2017565"";""MOG0095"";""2019JJ00"";""    88.0"";""    12.4"""
"""2814"";""A048709"";""4000   "";""2017565"";""MOG0095"";""2020JJ00"";""    80.5"";""     5.3"""
"""2815"";""A048709"";""4000   "";""2017565"";""MOG0095"";""2021JJ00"";""    83.3"";""     4.5"""
"""2816"";""A048709"";""4000   "";""2017565"";""MBG0095"";""2018JJ00"";""    91.0"";""    13.8"""
"""2817"";""A048709"";""4000   "";""2017565"";""MBG0095"";""2019JJ00"";""    90.4"";""    14.4"""
"""2818"";""A048709"";""4000   "";""2017565"";""MBG0095"";""2020JJ00"";""    82.5"";""     6.5"""
"""2819"";""A048709"";""4000   "";""2017565"";""MBG0095"";""2021JJ00"";""    85.2"";""     5.5"""
"""2820"";""A048709"";""4000   "";""2012751"";""MW00000"";""2018JJ00"";""    86.3"";""    21.9"""
"""2821"";""A048709"";""4000   "";""2012751"";""MW00000"";""2019JJ00"";""    85.4"";""    21.6"""
"""2822"";""A048709"";""4000   "";""2012751"";""MW00000"";""2020JJ00"";""    72.8"";""    10.8"""
"""2823"";""A048709"";""4000   "";""2012751"";""MW00000"";""2021JJ00"";""    79.0"";""    13.7"""
"""2824"";""A048709"";""4000   "";""2012751"";""MOG0095"";""2018JJ00"";""    84.7"";""    20.5"""
"""2825"";""A048709"";""4000   "";""2012751"";""MOG0095"";""2019JJ00"";""    83.8"";""    20.1"""
"""2826"";""A048709"";""4000   "";""2012751"";""MOG0095"";""2020JJ00"";""    71.2"";""     9.8"""
"""2827"";""A048709"";""4000   "";""2012751"";""MOG0095"";""2021JJ00"";""    77.6"";""    12.7"""
"""2828"";""A048709"";""4000   "";""2012751"";""MBG0095"";""2018JJ00"";""    87.6"";""    23.4"""
"""2829"";""A048709"";""4000   "";""2012751"";""MBG0095"";""2019JJ00"";""    86.9"";""    23.1"""
"""2830"";""A048709"";""4000   "";""2012751"";""MBG0095"";""2020JJ00"";""    74.3"";""    11.8"""
"""2831"";""A048709"";""4000   "";""2012751"";""MBG0095"";""2021JJ00"";""    80.3"";""    14.8"""
"""2832"";""A048709"";""4000   "";""2017572"";""MW00000"";""2018JJ00"";""    78.5"";""       ."""
"""2833"";""A048709"";""4000   "";""2017572"";""MW00000"";""2019JJ00"";""    76.6"";""       ."""
"""2834"";""A048709"";""4000   "";""2017572"";""MW00000"";""2020JJ00"";""    68.1"";""       ."""
"""2835"";""A048709"";""4000   "";""2017572"";""MW00000"";""2021JJ00"";""    64.0"";""       ."""
"""2836"";""A048709"";""4000   "";""2017572"";""MOG0095"";""2018JJ00"";""    73.9"";""       ."""
"""2837"";""A048709"";""4000   "";""2017572"";""MOG0095"";""2019JJ00"";""    71.3"";""       ."""
"""2838"";""A048709"";""4000   "";""2017572"";""MOG0095"";""2020JJ00"";""    63.9"";""       ."""
"""2839"";""A048709"";""4000   "";""2017572"";""MOG0095"";""2021JJ00"";""    59.4"";""       ."""
"""2840"";""A048709"";""4000   "";""2017572"";""MBG0095"";""2018JJ00"";""    82.4"";""       ."""
"""2841"";""A048709"";""4000   "";""2017572"";""MBG0095"";""2019JJ00"";""    81.2"";""       ."""
"""2842"";""A048709"";""4000   "";""2017572"";""MBG0095"";""2020JJ00"";""    71.9"";""       ."""
"""2843"";""A048709"";""4000   "";""2017572"";""MBG0095"";""2021JJ00"";""    68.3"";""       ."""
"""2844"";""A048709"";""4000   "";""2820713"";""MW00000"";""2018JJ00"";""    74.0"";""       ."""
"""2845"";""A048709"";""4000   "";""2820713"";""MW00000"";""2019JJ00"";""    69.3"";""       ."""
"""2846"";""A048709"";""4000   "";""2820713"";""MW00000"";""2020JJ00"";""    57.9"";""       ."""
"""2847"";""A048709"";""4000   "";""2820713"";""MW00000"";""2021JJ00"";""    68.6"";""       ."""
"""2848"";""A048709"";""4000   "";""2820713"";""MOG0095"";""2018JJ00"";""    70.5"";""       ."""
"""2849"";""A048709"";""4000   "";""2820713"";""MOG0095"";""2019JJ00"";""    65.3"";""       ."""
"""2850"";""A048709"";""4000   "";""2820713"";""MOG0095"";""2020JJ00"";""    54.3"";""       ."""
"""2851"";""A048709"";""4000   "";""2820713"";""MOG0095"";""2021JJ00"";""    65.3"";""       ."""
"""2852"";""A048709"";""4000   "";""2820713"";""MBG0095"";""2018JJ00"";""    77.3"";""       ."""
"""2853"";""A048709"";""4000   "";""2820713"";""MBG0095"";""2019JJ00"";""    73.1"";""       ."""
"""2854"";""A048709"";""4000   "";""2820713"";""MBG0095"";""2020JJ00"";""    61.4"";""       ."""
"""2855"";""A048709"";""4000   "";""2820713"";""MBG0095"";""2021JJ00"";""    71.7"";""       ."""
"""2856"";""A048709"";""4000   "";""2017576"";""MW00000"";""2018JJ00"";""    69.1"";""     4.3"""
"""2857"";""A048709"";""4000   "";""2017576"";""MW00000"";""2019JJ00"";""    67.7"";""     4.4"""
"""2858"";""A048709"";""4000   "";""2017576"";""MW00000"";""2020JJ00"";""    60.4"";""     1.9"""
"""2859"";""A048709"";""4000   "";""2017576"";""MW00000"";""2021JJ00"";""    68.0"";""     1.9"""
"""2860"";""A048709"";""4000   "";""2017576"";""MOG0095"";""2018JJ00"";""    67.4"";""     3.7"""
"""2861"";""A048709"";""4000   "";""2017576"";""MOG0095"";""2019JJ00"";""    66.0"";""     3.8"""
"""2862"";""A048709"";""4000   "";""2017576"";""MOG0095"";""2020JJ00"";""    58.9"";""     1.5"""
"""2863"";""A048709"";""4000   "";""2017576"";""MOG0095"";""2021JJ00"";""    66.6"";""     1.6"""
"""2864"";""A048709"";""4000   "";""2017576"";""MBG0095"";""2018JJ00"";""    70.8"";""     5.1"""
"""2865"";""A048709"";""4000   "";""2017576"";""MBG0095"";""2019JJ00"";""    69.3"";""     5.2"""
"""2866"";""A048709"";""4000   "";""2017576"";""MBG0095"";""2020JJ00"";""    61.8"";""     2.3"""
"""2867"";""A048709"";""4000   "";""2017576"";""MBG0095"";""2021JJ00"";""    69.3"";""     2.4"""
"""2868"";""A048709"";""4000   "";""2017500"";""MW00000"";""2018JJ00"";""    73.1"";""     5.1"""
"""2869"";""A048709"";""4000   "";""2017500"";""MW00000"";""2019JJ00"";""    70.6"";""     4.5"""
"""2870"";""A048709"";""4000   "";""2017500"";""MW00000"";""2020JJ00"";""    61.4"";""     1.9"""
"""2871"";""A048709"";""4000   "";""2017500"";""MW00000"";""2021JJ00"";""    67.8"";""     2.8"""
"""2872"";""A048709"";""4000   "";""2017500"";""MOG0095"";""2018JJ00"";""    71.5"";""     4.4"""
"""2873"";""A048709"";""4000   "";""2017500"";""MOG0095"";""2019JJ00"";""    68.8"";""     3.8"""
"""2874"";""A048709"";""4000   "";""2017500"";""MOG0095"";""2020JJ00"";""    59.7"";""     1.5"""
"""2875"";""A048709"";""4000   "";""2017500"";""MOG0095"";""2021JJ00"";""    66.2"";""     2.3"""
"""2876"";""A048709"";""4000   "";""2017500"";""MBG0095"";""2018JJ00"";""    74.7"";""     6.0"""
"""2877"";""A048709"";""4000   "";""2017500"";""MBG0095"";""2019JJ00"";""    72.3"";""     5.3"""
"""2878"";""A048709"";""4000   "";""2017500"";""MBG0095"";""2020JJ00"";""    63.0"";""     2.5"""
"""2879"";""A048709"";""4000   "";""2017500"";""MBG0095"";""2021JJ00"";""    69.4"";""     3.4"""
"""2880"";""A048709"";""4000   "";""A048766"";""MW00000"";""2018JJ00"";""    86.5"";""     4.0"""
"""2881"";""A048709"";""4000   "";""A048766"";""MW00000"";""2019JJ00"";""    86.4"";""     4.5"""
"""2882"";""A048709"";""4000   "";""A048766"";""MW00000"";""2020JJ00"";""    80.0"";""     1.7"""
"""2883"";""A048709"";""4000   "";""A048766"";""MW00000"";""2021JJ00"";""    82.8"";""     1.4"""
"""2884"";""A048709"";""4000   "";""A048766"";""MOG0095"";""2018JJ00"";""    85.5"";""     3.6"""
"""2885"";""A048709"";""4000   "";""A048766"";""MOG0095"";""2019JJ00"";""    85.4"";""     4.0"""
"""2886"";""A048709"";""4000   "";""A048766"";""MOG0095"";""2020JJ00"";""    79.1"";""     1.5"""
"""2887"";""A048709"";""4000   "";""A048766"";""MOG0095"";""2021JJ00"";""    81.9"";""     1.2"""
"""2888"";""A048709"";""4000   "";""A048766"";""MBG0095"";""2018JJ00"";""    87.4"";""     4.5"""
"""2889"";""A048709"";""4000   "";""A048766"";""MBG0095"";""2019JJ00"";""    87.4"";""     5.1"""
"""2890"";""A048709"";""4000   "";""A048766"";""MBG0095"";""2020JJ00"";""    80.8"";""     2.0"""
"""2891"";""A048709"";""4000   "";""A048766"";""MBG0095"";""2021JJ00"";""    83.6"";""     1.7"""
"""2892"";""A048709"";""4000   "";""A048767"";""MW00000"";""2018JJ00"";""    86.0"";""     7.4"""
"""2893"";""A048709"";""4000   "";""A048767"";""MW00000"";""2019JJ00"";""    83.7"";""     7.9"""
"""2894"";""A048709"";""4000   "";""A048767"";""MW00000"";""2020JJ00"";""    77.6"";""     3.0"""
"""2895"";""A048709"";""4000   "";""A048767"";""MW00000"";""2021JJ00"";""    82.5"";""     3.1"""
"""2896"";""A048709"";""4000   "";""A048767"";""MOG0095"";""2018JJ00"";""    85.0"";""     6.8"""
"""2897"";""A048709"";""4000   "";""A048767"";""MOG0095"";""2019JJ00"";""    82.5"";""     7.2"""
"""2898"";""A048709"";""4000   "";""A048767"";""MOG0095"";""2020JJ00"";""    76.6"";""     2.7"""
"""2899"";""A048709"";""4000   "";""A048767"";""MOG0095"";""2021JJ00"";""    81.6"";""     2.8"""
"""2900"";""A048709"";""4000   "";""A048767"";""MBG0095"";""2018JJ00"";""    87.0"";""     8.0"""
"""2901"";""A048709"";""4000   "";""A048767"";""MBG0095"";""2019JJ00"";""    84.8"";""     8.6"""
"""2902"";""A048709"";""4000   "";""A048767"";""MBG0095"";""2020JJ00"";""    78.5"";""     3.4"""
"""2903"";""A048709"";""4000   "";""A048767"";""MBG0095"";""2021JJ00"";""    83.3"";""     3.5"""
"""2904"";""A048709"";""4000   "";""A048768"";""MW00000"";""2018JJ00"";""    86.9"";""    23.8"""
"""2905"";""A048709"";""4000   "";""A048768"";""MW00000"";""2019JJ00"";""    83.8"";""    25.4"""
"""2906"";""A048709"";""4000   "";""A048768"";""MW00000"";""2020JJ00"";""    74.0"";""    10.5"""
"""2907"";""A048709"";""4000   "";""A048768"";""MW00000"";""2021JJ00"";""    80.3"";""    13.2"""
"""2908"";""A048709"";""4000   "";""A048768"";""MOG0095"";""2018JJ00"";""    84.8"";""    21.6"""
"""2909"";""A048709"";""4000   "";""A048768"";""MOG0095"";""2019JJ00"";""    81.3"";""    23.2"""
"""2910"";""A048709"";""4000   "";""A048768"";""MOG0095"";""2020JJ00"";""    71.9"";""     9.2"""
"""2911"";""A048709"";""4000   "";""A048768"";""MOG0095"";""2021JJ00"";""    78.3"";""    11.8"""
"""2912"";""A048709"";""4000   "";""A048768"";""MBG0095"";""2018JJ00"";""    88.7"";""    26.1"""
"""2913"";""A048709"";""4000   "";""A048768"";""MBG0095"";""2019JJ00"";""    86.0"";""    27.7"""
"""2914"";""A048709"";""4000   "";""A048768"";""MBG0095"";""2020JJ00"";""    76.1"";""    11.9"""
"""2915"";""A048709"";""4000   "";""A048768"";""MBG0095"";""2021JJ00"";""    82.2"";""    14.8"""
"""2916"";""A048709"";""4000   "";""A048769"";""MW00000"";""2018JJ00"";""    70.0"";""    16.4"""
"""2917"";""A048709"";""4000   "";""A048769"";""MW00000"";""2019JJ00"";""    67.0"";""    14.8"""
"""2918"";""A048709"";""4000   "";""A048769"";""MW00000"";""2020JJ00"";""    55.8"";""     8.2"""
"""2919"";""A048709"";""4000   "";""A048769"";""MW00000"";""2021JJ00"";""    63.5"";""     9.4"""
"""2920"";""A048709"";""4000   "";""A048769"";""MOG0095"";""2018JJ00"";""    68.5"";""    15.3"""
"""2921"";""A048709"";""4000   "";""A048769"";""MOG0095"";""2019JJ00"";""    65.4"";""    13.7"""
"""2922"";""A048709"";""4000   "";""A048769"";""MOG0095"";""2020JJ00"";""    54.5"";""     7.5"""
"""2923"";""A048709"";""4000   "";""A048769"";""MOG0095"";""2021JJ00"";""    62.2"";""     8.7"""
"""2924"";""A048709"";""4000   "";""A048769"";""MBG0095"";""2018JJ00"";""    71.5"";""    17.5"""
"""2925"";""A048709"";""4000   "";""A048769"";""MBG0095"";""2019JJ00"";""    68.5"";""    15.9"""
"""2926"";""A048709"";""4000   "";""A048769"";""MBG0095"";""2020JJ00"";""    57.2"";""     9.0"""
"""2927"";""A048709"";""4000   "";""A048769"";""MBG0095"";""2021JJ00"";""    64.8"";""    10.2"""
"""2928"";""A048709"";""4000   "";""A048770"";""MW00000"";""2018JJ00"";""    86.2"";""     9.7"""
"""2929"";""A048709"";""4000   "";""A048770"";""MW00000"";""2019JJ00"";""    86.6"";""    10.2"""
"""2930"";""A048709"";""4000   "";""A048770"";""MW00000"";""2020JJ00"";""    75.2"";""     5.1"""
"""2931"";""A048709"";""4000   "";""A048770"";""MW00000"";""2021JJ00"";""    79.8"";""     6.6"""
"""2932"";""A048709"";""4000   "";""A048770"";""MOG0095"";""2018JJ00"";""    84.2"";""     8.4"""
"""2933"";""A048709"";""4000   "";""A048770"";""MOG0095"";""2019JJ00"";""    84.2"";""     8.7"""
"""2934"";""A048709"";""4000   "";""A048770"";""MOG0095"";""2020JJ00"";""    72.9"";""     4.1"""
"""2935"";""A048709"";""4000   "";""A048770"";""MOG0095"";""2021JJ00"";""    77.6"";""     5.5"""
"""2936"";""A048709"";""4000   "";""A048770"";""MBG0095"";""2018JJ00"";""    88.1"";""    11.2"""
"""2937"";""A048709"";""4000   "";""A048770"";""MBG0095"";""2019JJ00"";""    88.7"";""    11.8"""
"""2938"";""A048709"";""4000   "";""A048770"";""MBG0095"";""2020JJ00"";""    77.3"";""     6.2"""
"""2939"";""A048709"";""4000   "";""A048770"";""MBG0095"";""2021JJ00"";""    81.7"";""     7.9"""
"""2940"";""A048709"";""9000   "";""T009002"";""MW00000"";""2018JJ00"";""       ."";""       ."""
"""2941"";""A048709"";""9000   "";""T009002"";""MW00000"";""2019JJ00"";""       ."";""       ."""
"""2942"";""A048709"";""9000   "";""T009002"";""MW00000"";""2020JJ00"";""       ."";""       ."""
"""2943"";""A048709"";""9000   "";""T009002"";""MW00000"";""2021JJ00"";""       ."";""       ."""
"""2944"";""A048709"";""9000   "";""T009002"";""MOG0095"";""2018JJ00"";""       ."";""       ."""
"""2945"";""A048709"";""9000   "";""T009002"";""MOG0095"";""2019JJ00"";""       ."";""       ."""
"""2946"";""A048709"";""9000   "";""T009002"";""MOG0095"";""2020JJ00"";""       ."";""       ."""
"""2947"";""A048709"";""9000   "";""T009002"";""MOG0095"";""2021JJ00"";""       ."";""       ."""
"""2948"";""A048709"";""9000   "";""T009002"";""MBG0095"";""2018JJ00"";""       ."";""       ."""
"""2949"";""A048709"";""9000   "";""T009002"";""MBG0095"";""2019JJ00"";""       ."";""       ."""
"""2950"";""A048709"";""9000   "";""T009002"";""MBG0095"";""2020JJ00"";""       ."";""       ."""
"""2951"";""A048709"";""9000   "";""T009002"";""MBG0095"";""2021JJ00"";""       ."";""       ."""
"""2952"";""A048709"";""9000   "";""51511  "";""MW00000"";""2018JJ00"";""       ."";""       ."""
"""2953"";""A048709"";""9000   "";""51511  "";""MW00000"";""2019JJ00"";""       ."";""       ."""
"""2954"";""A048709"";""9000   "";""51511  "";""MW00000"";""2020JJ00"";""       ."";""       ."""
"""2955"";""A048709"";""9000   "";""51511  "";""MW00000"";""2021JJ00"";""       ."";""       ."""
"""2956"";""A048709"";""9000   "";""51511  "";""MOG0095"";""2018JJ00"";""       ."";""       ."""
"""2957"";""A048709"";""9000   "";""51511  "";""MOG0095"";""2019JJ00"";""       ."";""       ."""
"""2958"";""A048709"";""9000   "";""51511  "";""MOG0095"";""2020JJ00"";""       ."";""       ."""
"""2959"";""A048709"";""9000   "";""51511  "";""MOG0095"";""2021JJ00"";""       ."";""       ."""
"""2960"";""A048709"";""9000   "";""51511  "";""MBG0095"";""2018JJ00"";""       ."";""       ."""
"""2961"";""A048709"";""9000   "";""51511  "";""MBG0095"";""2019JJ00"";""       ."";""       ."""
"""2962"";""A048709"";""9000   "";""51511  "";""MBG0095"";""2020JJ00"";""       ."";""       ."""
"""2963"";""A048709"";""9000   "";""51511  "";""MBG0095"";""2021JJ00"";""       ."";""       ."""
"""2964"";""A048709"";""9000   "";""52020  "";""MW00000"";""2018JJ00"";""       ."";""       ."""
"""2965"";""A048709"";""9000   "";""52020  "";""MW00000"";""2019JJ00"";""       ."";""       ."""
"""2966"";""A048709"";""9000   "";""52020  "";""MW00000"";""2020JJ00"";""       ."";""       ."""
"""2967"";""A048709"";""9000   "";""52020  "";""MW00000"";""2021JJ00"";""       ."";""       ."""
"""2968"";""A048709"";""9000   "";""52020  "";""MOG0095"";""2018JJ00"";""       ."";""       ."""
"""2969"";""A048709"";""9000   "";""52020  "";""MOG0095"";""2019JJ00"";""       ."";""       ."""
"""2970"";""A048709"";""9000   "";""52020  "";""MOG0095"";""2020JJ00"";""       ."";""       ."""
"""2971"";""A048709"";""9000   "";""52020  "";""MOG0095"";""2021JJ00"";""       ."";""       ."""
"""2972"";""A048709"";""9000   "";""52020  "";""MBG0095"";""2018JJ00"";""       ."";""       ."""
"""2973"";""A048709"";""9000   "";""52020  "";""MBG0095"";""2019JJ00"";""       ."";""       ."""
"""2974"";""A048709"";""9000   "";""52020  "";""MBG0095"";""2020JJ00"";""       ."";""       ."""
"""2975"";""A048709"";""9000   "";""52020  "";""MBG0095"";""2021JJ00"";""       ."";""       ."""
"""2976"";""A048709"";""9000   "";""53105  "";""MW00000"";""2018JJ00"";""       ."";""       ."""
"""2977"";""A048709"";""9000   "";""53105  "";""MW00000"";""2019JJ00"";""       ."";""       ."""
"""2978"";""A048709"";""9000   "";""53105  "";""MW00000"";""2020JJ00"";""       ."";""       ."""
"""2979"";""A048709"";""9000   "";""53105  "";""MW00000"";""2021JJ00"";""       ."";""       ."""
"""2980"";""A048709"";""9000   "";""53105  "";""MOG0095"";""2018JJ00"";""       ."";""       ."""
"""2981"";""A048709"";""9000   "";""53105  "";""MOG0095"";""2019JJ00"";""       ."";""       ."""
"""2982"";""A048709"";""9000   "";""53105  "";""MOG0095"";""2020JJ00"";""       ."";""       ."""
"""2983"";""A048709"";""9000   "";""53105  "";""MOG0095"";""2021JJ00"";""       ."";""       ."""
"""2984"";""A048709"";""9000   "";""53105  "";""MBG0095"";""2018JJ00"";""       ."";""       ."""
"""2985"";""A048709"";""9000   "";""53105  "";""MBG0095"";""2019JJ00"";""       ."";""       ."""
"""2986"";""A048709"";""9000   "";""53105  "";""MBG0095"";""2020JJ00"";""       ."";""       ."""
"""2987"";""A048709"";""9000   "";""53105  "";""MBG0095"";""2021JJ00"";""       ."";""       ."""
"""2988"";""A048709"";""9000   "";""53500  "";""MW00000"";""2018JJ00"";""       ."";""       ."""
"""2989"";""A048709"";""9000   "";""53500  "";""MW00000"";""2019JJ00"";""       ."";""       ."""
"""2990"";""A048709"";""9000   "";""53500  "";""MW00000"";""2020JJ00"";""       ."";""       ."""
"""2991"";""A048709"";""9000   "";""53500  "";""MW00000"";""2021JJ00"";""       ."";""       ."""
"""2992"";""A048709"";""9000   "";""53500  "";""MOG0095"";""2018JJ00"";""       ."";""       ."""
"""2993"";""A048709"";""9000   "";""53500  "";""MOG0095"";""2019JJ00"";""       ."";""       ."""
"""2994"";""A048709"";""9000   "";""53500  "";""MOG0095"";""2020JJ00"";""       ."";""       ."""
"""2995"";""A048709"";""9000   "";""53500  "";""MOG0095"";""2021JJ00"";""       ."";""       ."""
"""2996"";""A048709"";""9000   "";""53500  "";""MBG0095"";""2018JJ00"";""       ."";""       ."""
"""2997"";""A048709"";""9000   "";""53500  "";""MBG0095"";""2019JJ00"";""       ."";""       ."""
"""2998"";""A048709"";""9000   "";""53500  "";""MBG0095"";""2020JJ00"";""       ."";""       ."""
"""2999"";""A048709"";""9000   "";""53500  "";""MBG0095"";""2021JJ00"";""       ."";""       ."""
"""3000"";""A048709"";""9000   "";""53705  "";""MW00000"";""2018JJ00"";""       ."";""       ."""
"""3001"";""A048709"";""9000   "";""53705  "";""MW00000"";""2019JJ00"";""       ."";""       ."""
"""3002"";""A048709"";""9000   "";""53705  "";""MW00000"";""2020JJ00"";""       ."";""       ."""
"""3003"";""A048709"";""9000   "";""53705  "";""MW00000"";""2021JJ00"";""       ."";""       ."""
"""3004"";""A048709"";""9000   "";""53705  "";""MOG0095"";""2018JJ00"";""       ."";""       ."""
"""3005"";""A048709"";""9000   "";""53705  "";""MOG0095"";""2019JJ00"";""       ."";""       ."""
"""3006"";""A048709"";""9000   "";""53705  "";""MOG0095"";""2020JJ00"";""       ."";""       ."""
"""3007"";""A048709"";""9000   "";""53705  "";""MOG0095"";""2021JJ00"";""       ."";""       ."""
"""3008"";""A048709"";""9000   "";""53705  "";""MBG0095"";""2018JJ00"";""       ."";""       ."""
"""3009"";""A048709"";""9000   "";""53705  "";""MBG0095"";""2019JJ00"";""       ."";""       ."""
"""3010"";""A048709"";""9000   "";""53705  "";""MBG0095"";""2020JJ00"";""       ."";""       ."""
"""3011"";""A048709"";""9000   "";""53705  "";""MBG0095"";""2021JJ00"";""       ."";""       ."""
"""3012"";""A048709"";""9000   "";""53850  "";""MW00000"";""2018JJ00"";""       ."";""       ."""
"""3013"";""A048709"";""9000   "";""53850  "";""MW00000"";""2019JJ00"";""       ."";""       ."""
"""3014"";""A048709"";""9000   "";""53850  "";""MW00000"";""2020JJ00"";""       ."";""       ."""
"""3015"";""A048709"";""9000   "";""53850  "";""MW00000"";""2021JJ00"";""       ."";""       ."""
"""3016"";""A048709"";""9000   "";""53850  "";""MOG0095"";""2018JJ00"";""       ."";""       ."""
"""3017"";""A048709"";""9000   "";""53850  "";""MOG0095"";""2019JJ00"";""       ."";""       ."""
"""3018"";""A048709"";""9000   "";""53850  "";""MOG0095"";""2020JJ00"";""       ."";""       ."""
"""3019"";""A048709"";""9000   "";""53850  "";""MOG0095"";""2021JJ00"";""       ."";""       ."""
"""3020"";""A048709"";""9000   "";""53850  "";""MBG0095"";""2018JJ00"";""       ."";""       ."""
"""3021"";""A048709"";""9000   "";""53850  "";""MBG0095"";""2019JJ00"";""       ."";""       ."""
"""3022"";""A048709"";""9000   "";""53850  "";""MBG0095"";""2020JJ00"";""       ."";""       ."""
"""3023"";""A048709"";""9000   "";""53850  "";""MBG0095"";""2021JJ00"";""       ."";""       ."""
"""3024"";""A048709"";""9000   "";""53925  "";""MW00000"";""2018JJ00"";""       ."";""       ."""
"""3025"";""A048709"";""9000   "";""53925  "";""MW00000"";""2019JJ00"";""       ."";""       ."""
"""3026"";""A048709"";""9000   "";""53925  "";""MW00000"";""2020JJ00"";""       ."";""       ."""
"""3027"";""A048709"";""9000   "";""53925  "";""MW00000"";""2021JJ00"";""       ."";""       ."""
"""3028"";""A048709"";""9000   "";""53925  "";""MOG0095"";""2018JJ00"";""       ."";""       ."""
"""3029"";""A048709"";""9000   "";""53925  "";""MOG0095"";""2019JJ00"";""       ."";""       ."""
"""3030"";""A048709"";""9000   "";""53925  "";""MOG0095"";""2020JJ00"";""       ."";""       ."""
"""3031"";""A048709"";""9000   "";""53925  "";""MOG0095"";""2021JJ00"";""       ."";""       ."""
"""3032"";""A048709"";""9000   "";""53925  "";""MBG0095"";""2018JJ00"";""       ."";""       ."""
"""3033"";""A048709"";""9000   "";""53925  "";""MBG0095"";""2019JJ00"";""       ."";""       ."""
"""3034"";""A048709"";""9000   "";""53925  "";""MBG0095"";""2020JJ00"";""       ."";""       ."""
"""3035"";""A048709"";""9000   "";""53925  "";""MBG0095"";""2021JJ00"";""       ."";""       ."""
"""3036"";""A048709"";""9000   "";""21600  "";""MW00000"";""2018JJ00"";""       ."";""       ."""
"""3037"";""A048709"";""9000   "";""21600  "";""MW00000"";""2019JJ00"";""       ."";""       ."""
"""3038"";""A048709"";""9000   "";""21600  "";""MW00000"";""2020JJ00"";""       ."";""       ."""
"""3039"";""A048709"";""9000   "";""21600  "";""MW00000"";""2021JJ00"";""       ."";""       ."""
"""3040"";""A048709"";""9000   "";""21600  "";""MOG0095"";""2018JJ00"";""       ."";""       ."""
"""3041"";""A048709"";""9000   "";""21600  "";""MOG0095"";""2019JJ00"";""       ."";""       ."""
"""3042"";""A048709"";""9000   "";""21600  "";""MOG0095"";""2020JJ00"";""       ."";""       ."""
"""3043"";""A048709"";""9000   "";""21600  "";""MOG0095"";""2021JJ00"";""       ."";""       ."""
"""3044"";""A048709"";""9000   "";""21600  "";""MBG0095"";""2018JJ00"";""       ."";""       ."""
"""3045"";""A048709"";""9000   "";""21600  "";""MBG0095"";""2019JJ00"";""       ."";""       ."""
"""3046"";""A048709"";""9000   "";""21600  "";""MBG0095"";""2020JJ00"";""       ."";""       ."""
"""3047"";""A048709"";""9000   "";""21600  "";""MBG0095"";""2021JJ00"";""       ."";""       ."""
"""3048"";""A048709"";""9000   "";""1012600"";""MW00000"";""2018JJ00"";""       ."";""       ."""
"""3049"";""A048709"";""9000   "";""1012600"";""MW00000"";""2019JJ00"";""       ."";""       ."""
"""3050"";""A048709"";""9000   "";""1012600"";""MW00000"";""2020JJ00"";""       ."";""       ."""
"""3051"";""A048709"";""9000   "";""1012600"";""MW00000"";""2021JJ00"";""       ."";""       ."""
"""3052"";""A048709"";""9000   "";""1012600"";""MOG0095"";""2018JJ00"";""       ."";""       ."""
"""3053"";""A048709"";""9000   "";""1012600"";""MOG0095"";""2019JJ00"";""       ."";""       ."""
"""3054"";""A048709"";""9000   "";""1012600"";""MOG0095"";""2020JJ00"";""       ."";""       ."""
"""3055"";""A048709"";""9000   "";""1012600"";""MOG0095"";""2021JJ00"";""       ."";""       ."""
"""3056"";""A048709"";""9000   "";""1012600"";""MBG0095"";""2018JJ00"";""       ."";""       ."""
